"","Date","StartDateTime","EndDateTime","Arena","Locale","SessionType","SessionGroup","Latitude","Longitude"
"607",2015-02-06,2015-02-06 12:00:00,2015-02-06 13:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"608",2015-02-06,2015-02-06 16:00:00,2015-02-06 18:15:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"609",2015-02-06,2015-02-06 15:30:00,2015-02-06 18:00:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"610",2015-02-06,2015-02-06 10:45:00,2015-02-06 12:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"611",2015-02-06,2015-02-06 12:00:00,2015-02-06 13:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"612",2015-02-06,2015-02-06 06:30:00,2015-02-06 08:00:00,"Dovercourt","West End","Lane","Lane",45.383344,-75.752209
"613",2015-02-06,2015-02-06 15:00:00,2015-02-06 18:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"614",2015-02-06,2015-02-06 11:00:00,2015-02-06 13:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"615",2015-02-06,2015-02-06 18:00:00,2015-02-06 20:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"616",2015-02-06,2015-02-06 06:00:00,2015-02-06 12:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"617",2015-02-06,2015-02-06 18:30:00,2015-02-06 20:00:00,"Dovercourt","West End","Public","General",45.383344,-75.752209
"618",2015-02-06,2015-02-06 06:00:00,2015-02-06 09:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"619",2015-02-06,2015-02-06 18:00:00,2015-02-06 22:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"620",2015-02-06,2015-02-06 11:00:00,2015-02-06 13:30:00,"Y-Clarence Rockland","East","Family","General",45.550633,-75.286126
"621",2015-02-06,2015-02-06 07:30:00,2015-02-06 09:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"622",2015-02-06,2015-02-06 12:00:00,2015-02-06 13:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"623",2015-02-06,2015-02-06 12:00:00,2015-02-06 18:00:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"624",2015-02-06,2015-02-06 20:00:00,2015-02-06 21:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"625",2015-02-07,2015-02-07 12:00:00,2015-02-07 18:30:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"626",2015-02-07,2015-02-07 07:00:00,2015-02-07 08:00:00,"Dovercourt","West End","Lane","Lane",45.383344,-75.752209
"627",2015-02-07,2015-02-07 17:00:00,2015-02-07 18:30:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"628",2015-02-07,2015-02-07 08:00:00,2015-02-07 09:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"629",2015-02-07,2015-02-07 14:15:00,2015-02-07 16:00:00,"Dovercourt","West End","Family","General",45.383344,-75.752209
"630",2015-02-07,2015-02-07 13:00:00,2015-02-07 15:00:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"631",2015-02-07,2015-02-07 12:00:00,2015-02-07 13:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"632",2015-02-07,2015-02-07 07:30:00,2015-02-07 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"633",2015-02-07,2015-02-07 08:00:00,2015-02-07 09:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"634",2015-02-07,2015-02-07 09:00:00,2015-02-07 09:45:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"635",2015-02-07,2015-02-07 16:00:00,2015-02-07 17:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"636",2015-02-07,2015-02-07 16:30:00,2015-02-07 17:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"637",2015-02-07,2015-02-07 12:15:00,2015-02-07 16:30:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"638",2015-02-07,2015-02-07 13:00:00,2015-02-07 16:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"639",2015-02-07,2015-02-07 13:00:00,2015-02-07 17:00:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"640",2015-02-07,2015-02-07 19:30:00,2015-02-07 20:30:00,"Dovercourt","West End","Public","General",45.383344,-75.752209
"641",2015-02-07,2015-02-07 07:00:00,2015-02-07 09:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"642",2015-02-07,2015-02-07 07:30:00,2015-02-07 09:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"643",2015-02-07,2015-02-07 14:00:00,2015-02-07 16:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"644",2015-02-08,2015-02-08 16:00:00,2015-02-08 17:00:00,"Dovercourt","West End","Family","General",45.383344,-75.752209
"645",2015-02-08,2015-02-08 10:45:00,2015-02-08 16:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"646",2015-02-08,2015-02-08 12:00:00,2015-02-08 13:00:00,"Y-Carlingwood","West End","Public","General",45.37274,-75.769143
"647",2015-02-08,2015-02-08 13:00:00,2015-02-08 15:00:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"648",2015-02-08,2015-02-08 15:00:00,2015-02-08 16:00:00,"Dovercourt","West End","Public","General",45.383344,-75.752209
"649",2015-02-08,2015-02-08 08:00:00,2015-02-08 08:45:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"650",2015-02-08,2015-02-08 13:00:00,2015-02-08 17:30:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"651",2015-02-08,2015-02-08 08:00:00,2015-02-08 09:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"652",2015-02-08,2015-02-08 12:15:00,2015-02-08 16:30:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"653",2015-02-08,2015-02-08 07:00:00,2015-02-08 08:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"654",2015-02-08,2015-02-08 07:30:00,2015-02-08 09:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"655",2015-02-08,2015-02-08 12:30:00,2015-02-08 13:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"656",2015-02-08,2015-02-08 07:00:00,2015-02-08 08:00:00,"Dovercourt","West End","With Disability","With Disability",45.383344,-75.752209
"657",2015-02-08,2015-02-08 16:30:00,2015-02-08 17:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"658",2015-02-08,2015-02-08 13:00:00,2015-02-08 16:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"659",2015-02-08,2015-02-08 07:30:00,2015-02-08 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"660",2015-02-08,2015-02-08 09:00:00,2015-02-08 10:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"661",2015-02-08,2015-02-08 10:45:00,2015-02-08 17:00:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"662",2015-02-08,2015-02-08 12:30:00,2015-02-08 13:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"663",2015-02-09,2015-02-09 20:00:00,2015-02-09 20:45:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"664",2015-02-09,2015-02-09 08:00:00,2015-02-09 09:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"665",2015-02-09,2015-02-09 06:30:00,2015-02-09 08:00:00,"Dovercourt","West End","Lane","Lane",45.383344,-75.752209
"666",2015-02-09,2015-02-09 11:00:00,2015-02-09 12:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"667",2015-02-09,2015-02-09 09:45:00,2015-02-09 11:15:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"668",2015-02-09,2015-02-09 06:00:00,2015-02-09 07:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"669",2015-02-09,2015-02-09 12:00:00,2015-02-09 13:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"670",2015-02-09,2015-02-09 20:00:00,2015-02-09 21:30:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"671",2015-02-09,2015-02-09 15:30:00,2015-02-09 17:00:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"672",2015-02-09,2015-02-09 21:30:00,2015-02-09 22:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"673",2015-02-09,2015-02-09 06:00:00,2015-02-09 09:45:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"674",2015-02-09,2015-02-09 06:00:00,2015-02-09 09:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"675",2015-02-09,2015-02-09 10:45:00,2015-02-09 12:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"676",2015-02-09,2015-02-09 20:45:00,2015-02-09 21:45:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"677",2015-02-09,2015-02-09 17:00:00,2015-02-09 20:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"678",2015-02-09,2015-02-09 10:00:00,2015-02-09 10:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"679",2015-02-09,2015-02-09 06:00:00,2015-02-09 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"680",2015-02-09,2015-02-09 17:00:00,2015-02-09 22:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"681",2015-02-09,2015-02-09 12:00:00,2015-02-09 13:30:00,"Y-Carlingwood","West End","50+","Age Restricted",45.37274,-75.769143
"682",2015-02-09,2015-02-09 09:00:00,2015-02-09 09:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"683",2015-02-09,2015-02-09 05:30:00,2015-02-09 09:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"684",2015-02-09,2015-02-09 12:00:00,2015-02-09 17:00:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"685",2015-02-09,2015-02-09 18:15:00,2015-02-09 19:30:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"686",2015-02-09,2015-02-09 07:30:00,2015-02-09 09:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"687",2015-02-09,2015-02-09 15:00:00,2015-02-09 16:00:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"688",2015-02-09,2015-02-09 11:30:00,2015-02-09 17:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"689",2015-02-09,2015-02-09 15:00:00,2015-02-09 17:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"690",2015-02-09,2015-02-09 20:30:00,2015-02-09 21:45:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"691",2015-02-09,2015-02-09 17:00:00,2015-02-09 18:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"692",2015-02-09,2015-02-09 12:00:00,2015-02-09 13:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"693",2015-02-09,2015-02-09 11:30:00,2015-02-09 15:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"694",2015-02-09,2015-02-09 15:30:00,2015-02-09 17:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"695",2015-02-09,2015-02-09 15:00:00,2015-02-09 17:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"696",2015-02-09,2015-02-09 12:00:00,2015-02-09 13:30:00,"Y-Clarence Rockland","East","Family","General",45.550633,-75.286126
"697",2015-02-09,2015-02-09 09:30:00,2015-02-09 10:15:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"698",2015-02-09,2015-02-09 19:00:00,2015-02-09 19:45:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"699",2015-02-09,2015-02-09 10:15:00,2015-02-09 11:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"700",2015-02-10,2015-02-10 05:30:00,2015-02-10 06:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"701",2015-02-10,2015-02-10 20:15:00,2015-02-10 22:30:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"702",2015-02-10,2015-02-10 15:00:00,2015-02-10 16:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"703",2015-02-10,2015-02-10 15:30:00,2015-02-10 18:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"704",2015-02-10,2015-02-10 11:00:00,2015-02-10 13:00:00,"Y-Clarence Rockland","East","Family","General",45.550633,-75.286126
"705",2015-02-10,2015-02-10 06:00:00,2015-02-10 08:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"706",2015-02-10,2015-02-10 20:00:00,2015-02-10 20:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"707",2015-02-10,2015-02-10 10:00:00,2015-02-10 10:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"708",2015-02-10,2015-02-10 18:30:00,2015-02-10 20:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"709",2015-02-10,2015-02-10 08:15:00,2015-02-10 09:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"710",2015-02-10,2015-02-10 13:30:00,2015-02-10 15:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"711",2015-02-10,2015-02-10 19:00:00,2015-02-10 20:30:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"712",2015-02-10,2015-02-10 18:30:00,2015-02-10 19:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"713",2015-02-10,2015-02-10 12:00:00,2015-02-10 13:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"714",2015-02-10,2015-02-10 09:00:00,2015-02-10 10:00:00,"Dovercourt","West End","Family","General",45.383344,-75.752209
"715",2015-02-10,2015-02-10 07:30:00,2015-02-10 09:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"716",2015-02-10,2015-02-10 12:00:00,2015-02-10 13:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"717",2015-02-10,2015-02-10 15:00:00,2015-02-10 17:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"718",2015-02-10,2015-02-10 06:00:00,2015-02-10 07:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"719",2015-02-10,2015-02-10 10:45:00,2015-02-10 17:00:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"720",2015-02-10,2015-02-10 09:00:00,2015-02-10 09:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"721",2015-02-10,2015-02-10 06:00:00,2015-02-10 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"722",2015-02-10,2015-02-10 15:00:00,2015-02-10 16:30:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"723",2015-02-10,2015-02-10 15:30:00,2015-02-10 18:00:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"724",2015-02-10,2015-02-10 11:30:00,2015-02-10 17:00:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"725",2015-02-10,2015-02-10 06:00:00,2015-02-10 09:45:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"726",2015-02-10,2015-02-10 21:00:00,2015-02-10 21:45:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"727",2015-02-10,2015-02-10 11:30:00,2015-02-10 15:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"728",2015-02-10,2015-02-10 09:30:00,2015-02-10 10:15:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"729",2015-02-10,2015-02-10 13:00:00,2015-02-10 15:00:00,"Y-Carlingwood","West End","50+","Age Restricted",45.37274,-75.769143
"730",2015-02-10,2015-02-10 19:00:00,2015-02-10 20:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"731",2015-02-10,2015-02-10 08:30:00,2015-02-10 09:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"732",2015-02-10,2015-02-10 20:45:00,2015-02-10 22:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"733",2015-02-10,2015-02-10 19:30:00,2015-02-10 21:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"734",2015-02-10,2015-02-10 10:15:00,2015-02-10 11:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"735",2015-02-10,2015-02-10 11:00:00,2015-02-10 13:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"736",2015-02-10,2015-02-10 20:30:00,2015-02-10 21:30:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"737",2015-02-11,2015-02-11 05:30:00,2015-02-11 09:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"738",2015-02-11,2015-02-11 09:30:00,2015-02-11 10:30:00,"Dovercourt","West End","Family","General",45.383344,-75.752209
"739",2015-02-11,2015-02-11 09:30:00,2015-02-11 10:15:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"740",2015-02-11,2015-02-11 06:30:00,2015-02-11 08:15:00,"Dovercourt","West End","Lane","Lane",45.383344,-75.752209
"741",2015-02-11,2015-02-11 08:15:00,2015-02-11 09:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"742",2015-02-11,2015-02-11 15:30:00,2015-02-11 17:30:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"743",2015-02-11,2015-02-11 15:30:00,2015-02-11 17:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"744",2015-02-11,2015-02-11 10:00:00,2015-02-11 10:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"745",2015-02-11,2015-02-11 19:00:00,2015-02-11 20:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"746",2015-02-11,2015-02-11 10:00:00,2015-02-11 11:15:00,"Y-Carlingwood","West End","Public","General",45.37274,-75.769143
"747",2015-02-11,2015-02-11 06:00:00,2015-02-11 12:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"748",2015-02-11,2015-02-11 20:45:00,2015-02-11 21:45:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"749",2015-02-11,2015-02-11 12:00:00,2015-02-11 17:00:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"750",2015-02-11,2015-02-11 11:00:00,2015-02-11 13:30:00,"Y-Clarence Rockland","East","Family","General",45.550633,-75.286126
"751",2015-02-11,2015-02-11 07:30:00,2015-02-11 09:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"752",2015-02-11,2015-02-11 06:00:00,2015-02-11 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"753",2015-02-11,2015-02-11 20:30:00,2015-02-11 21:45:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"754",2015-02-11,2015-02-11 11:30:00,2015-02-11 17:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"755",2015-02-11,2015-02-11 12:00:00,2015-02-11 13:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"756",2015-02-11,2015-02-11 15:00:00,2015-02-11 17:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"757",2015-02-11,2015-02-11 09:00:00,2015-02-11 09:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"758",2015-02-11,2015-02-11 17:00:00,2015-02-11 18:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"759",2015-02-11,2015-02-11 19:00:00,2015-02-11 19:45:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"760",2015-02-11,2015-02-11 11:30:00,2015-02-11 15:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"761",2015-02-11,2015-02-11 15:00:00,2015-02-11 16:00:00,"Dovercourt","West End","With Disability","With Disability",45.383344,-75.752209
"762",2015-02-11,2015-02-11 15:30:00,2015-02-11 17:00:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"763",2015-02-11,2015-02-11 20:00:00,2015-02-11 20:45:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"764",2015-02-11,2015-02-11 06:00:00,2015-02-11 07:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"765",2015-02-11,2015-02-11 11:00:00,2015-02-11 12:00:00,"Dovercourt","West End","With Disability","With Disability",45.383344,-75.752209
"766",2015-02-11,2015-02-11 14:00:00,2015-02-11 15:30:00,"Y-Carlingwood","West End","50+","Age Restricted",45.37274,-75.769143
"767",2015-02-11,2015-02-11 19:45:00,2015-02-11 21:00:00,"Y-Carlingwood","West End","Public","General",45.37274,-75.769143
"768",2015-02-11,2015-02-11 15:00:00,2015-02-11 16:00:00,"Dovercourt","West End","50+","Age Restricted",45.383344,-75.752209
"769",2015-02-11,2015-02-11 06:00:00,2015-02-11 09:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"770",2015-02-11,2015-02-11 10:15:00,2015-02-11 11:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"771",2015-02-11,2015-02-11 10:45:00,2015-02-11 12:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"772",2015-02-11,2015-02-11 11:00:00,2015-02-11 13:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"773",2015-02-11,2015-02-11 19:00:00,2015-02-11 20:00:00,"Dovercourt","West End","Public","General",45.383344,-75.752209
"774",2015-02-11,2015-02-11 15:00:00,2015-02-11 17:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"775",2015-02-11,2015-02-11 20:00:00,2015-02-11 22:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"776",2015-02-11,2015-02-11 12:00:00,2015-02-11 13:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"777",2015-02-11,2015-02-11 21:00:00,2015-02-11 22:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"778",2015-02-12,2015-02-12 08:30:00,2015-02-12 09:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"779",2015-02-12,2015-02-12 21:00:00,2015-02-12 21:45:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"780",2015-02-12,2015-02-12 06:00:00,2015-02-12 07:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"781",2015-02-12,2015-02-12 12:00:00,2015-02-12 17:00:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"782",2015-02-12,2015-02-12 20:30:00,2015-02-12 21:30:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"783",2015-02-12,2015-02-12 13:15:00,2015-02-12 14:30:00,"Y-Carlingwood","West End","50+","Age Restricted",45.37274,-75.769143
"784",2015-02-12,2015-02-12 15:30:00,2015-02-12 18:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"785",2015-02-12,2015-02-12 07:30:00,2015-02-12 09:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"786",2015-02-12,2015-02-12 15:30:00,2015-02-12 18:00:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"787",2015-02-12,2015-02-12 08:45:00,2015-02-12 09:30:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"788",2015-02-12,2015-02-12 14:45:00,2015-02-12 15:45:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"789",2015-02-12,2015-02-12 20:30:00,2015-02-12 21:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"790",2015-02-12,2015-02-12 09:30:00,2015-02-12 10:15:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"791",2015-02-12,2015-02-12 18:30:00,2015-02-12 19:30:00,"Dovercourt","West End","With Disability","With Disability",45.383344,-75.752209
"792",2015-02-12,2015-02-12 18:30:00,2015-02-12 19:30:00,"Dovercourt","West End","Public","General",45.383344,-75.752209
"793",2015-02-12,2015-02-12 13:00:00,2015-02-12 15:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"794",2015-02-12,2015-02-12 10:00:00,2015-02-12 10:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"795",2015-02-12,2015-02-12 06:00:00,2015-02-12 09:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"796",2015-02-12,2015-02-12 15:00:00,2015-02-12 17:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"797",2015-02-12,2015-02-12 20:00:00,2015-02-12 22:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"798",2015-02-12,2015-02-12 19:30:00,2015-02-12 21:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"799",2015-02-12,2015-02-12 11:00:00,2015-02-12 13:00:00,"Y-Clarence Rockland","East","Family","General",45.550633,-75.286126
"800",2015-02-12,2015-02-12 18:30:00,2015-02-12 19:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"801",2015-02-12,2015-02-12 11:30:00,2015-02-12 17:00:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"802",2015-02-12,2015-02-12 11:00:00,2015-02-12 12:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"803",2015-02-12,2015-02-12 11:00:00,2015-02-12 13:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"804",2015-02-12,2015-02-12 10:15:00,2015-02-12 13:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"805",2015-02-12,2015-02-12 17:00:00,2015-02-12 19:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"806",2015-02-12,2015-02-12 19:30:00,2015-02-12 20:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"807",2015-02-12,2015-02-12 06:00:00,2015-02-12 12:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"808",2015-02-12,2015-02-12 14:30:00,2015-02-12 16:30:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"809",2015-02-12,2015-02-12 11:15:00,2015-02-12 12:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"810",2015-02-12,2015-02-12 15:00:00,2015-02-12 17:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
