"","Date","StartDateTime","EndDateTime","Arena","Locale","SessionType","SessionGroup","Latitude","Longitude"
"1",2016-05-13,2016-05-13 07:30:00,2016-05-13 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"2",2016-05-20,2016-05-20 07:30:00,2016-05-20 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"3",2016-05-27,2016-05-27 07:30:00,2016-05-27 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"4",2016-06-03,2016-06-03 07:30:00,2016-06-03 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"5",2016-06-10,2016-06-10 07:30:00,2016-06-10 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"6",2016-06-17,2016-06-17 07:30:00,2016-06-17 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"7",2016-06-24,2016-06-24 07:30:00,2016-06-24 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"8",2016-07-01,2016-07-01 07:30:00,2016-07-01 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"9",2016-07-08,2016-07-08 07:30:00,2016-07-08 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"10",2016-07-15,2016-07-15 07:30:00,2016-07-15 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"11",2016-07-22,2016-07-22 07:30:00,2016-07-22 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"12",2016-07-29,2016-07-29 07:30:00,2016-07-29 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"13",2016-08-05,2016-08-05 07:30:00,2016-08-05 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"14",2016-08-12,2016-08-12 07:30:00,2016-08-12 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"15",2016-08-19,2016-08-19 07:30:00,2016-08-19 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"16",2016-08-26,2016-08-26 07:30:00,2016-08-26 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"17",2016-05-10,2016-05-10 07:30:00,2016-05-10 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"18",2016-05-17,2016-05-17 07:30:00,2016-05-17 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"19",2016-05-24,2016-05-24 07:30:00,2016-05-24 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"20",2016-05-31,2016-05-31 07:30:00,2016-05-31 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"21",2016-06-07,2016-06-07 07:30:00,2016-06-07 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"22",2016-06-14,2016-06-14 07:30:00,2016-06-14 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"23",2016-06-21,2016-06-21 07:30:00,2016-06-21 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"24",2016-06-28,2016-06-28 07:30:00,2016-06-28 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"25",2016-07-05,2016-07-05 07:30:00,2016-07-05 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"26",2016-07-12,2016-07-12 07:30:00,2016-07-12 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"27",2016-07-19,2016-07-19 07:30:00,2016-07-19 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"28",2016-07-26,2016-07-26 07:30:00,2016-07-26 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"29",2016-08-02,2016-08-02 07:30:00,2016-08-02 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"30",2016-08-09,2016-08-09 07:30:00,2016-08-09 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"31",2016-08-16,2016-08-16 07:30:00,2016-08-16 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"32",2016-08-23,2016-08-23 07:30:00,2016-08-23 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"33",2016-08-30,2016-08-30 07:30:00,2016-08-30 09:00:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"34",2016-05-02,2016-05-02 10:00:00,2016-05-02 10:50:00,"Goulbourn","West","50+","Skating","45.263237","-75.907526"
"35",2016-05-09,2016-05-09 10:00:00,2016-05-09 10:50:00,"Goulbourn","West","50+","Skating","45.263237","-75.907526"
"36",2016-05-31,2016-05-31 10:30:00,2016-05-31 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"37",2016-06-07,2016-06-07 10:30:00,2016-06-07 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"38",2016-06-14,2016-06-14 10:30:00,2016-06-14 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"39",2016-06-21,2016-06-21 10:30:00,2016-06-21 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"40",2016-06-28,2016-06-28 10:30:00,2016-06-28 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"41",2016-07-05,2016-07-05 10:30:00,2016-07-05 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"42",2016-07-12,2016-07-12 10:30:00,2016-07-12 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"43",2016-07-19,2016-07-19 10:30:00,2016-07-19 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"44",2016-07-26,2016-07-26 10:30:00,2016-07-26 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"45",2016-08-02,2016-08-02 10:30:00,2016-08-02 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"46",2016-08-09,2016-08-09 10:30:00,2016-08-09 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"47",2016-08-16,2016-08-16 10:30:00,2016-08-16 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"48",2016-08-23,2016-08-23 10:30:00,2016-08-23 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"49",2016-08-30,2016-08-30 10:30:00,2016-08-30 11:50:00,"Nepean Sportsplex","West End","Public","Skating","45.326912","-75.746002"
"50",2016-05-02,2016-05-02 11:00:00,2016-05-02 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"51",2016-05-09,2016-05-09 11:00:00,2016-05-09 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"52",2016-05-16,2016-05-16 11:00:00,2016-05-16 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"53",2016-05-23,2016-05-23 11:00:00,2016-05-23 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"54",2016-05-30,2016-05-30 11:00:00,2016-05-30 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"55",2016-06-06,2016-06-06 11:00:00,2016-06-06 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"56",2016-06-13,2016-06-13 11:00:00,2016-06-13 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"57",2016-06-20,2016-06-20 11:00:00,2016-06-20 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"58",2016-06-27,2016-06-27 11:00:00,2016-06-27 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"59",2016-07-04,2016-07-04 11:00:00,2016-07-04 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"60",2016-07-11,2016-07-11 11:00:00,2016-07-11 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"61",2016-07-18,2016-07-18 11:00:00,2016-07-18 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"62",2016-07-25,2016-07-25 11:00:00,2016-07-25 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"63",2016-08-01,2016-08-01 11:00:00,2016-08-01 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"64",2016-08-08,2016-08-08 11:00:00,2016-08-08 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"65",2016-08-15,2016-08-15 11:00:00,2016-08-15 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"66",2016-08-22,2016-08-22 11:00:00,2016-08-22 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"67",2016-08-29,2016-08-29 11:00:00,2016-08-29 11:50:00,"Goulbourn","West","Family","Skating","45.263237","-75.907526"
"68",2016-05-04,2016-05-04 11:00:00,2016-05-04 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"69",2016-05-11,2016-05-11 11:00:00,2016-05-11 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"70",2016-05-18,2016-05-18 11:00:00,2016-05-18 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"71",2016-05-25,2016-05-25 11:00:00,2016-05-25 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"72",2016-06-01,2016-06-01 11:00:00,2016-06-01 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"73",2016-06-08,2016-06-08 11:00:00,2016-06-08 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"74",2016-06-15,2016-06-15 11:00:00,2016-06-15 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"75",2016-06-22,2016-06-22 11:00:00,2016-06-22 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"76",2016-06-29,2016-06-29 11:00:00,2016-06-29 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"77",2016-07-06,2016-07-06 11:00:00,2016-07-06 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"78",2016-07-13,2016-07-13 11:00:00,2016-07-13 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"79",2016-07-20,2016-07-20 11:00:00,2016-07-20 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"80",2016-07-27,2016-07-27 11:00:00,2016-07-27 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"81",2016-08-03,2016-08-03 11:00:00,2016-08-03 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"82",2016-08-10,2016-08-10 11:00:00,2016-08-10 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"83",2016-08-17,2016-08-17 11:00:00,2016-08-17 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"84",2016-08-24,2016-08-24 11:00:00,2016-08-24 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"85",2016-08-31,2016-08-31 11:00:00,2016-08-31 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"86",2016-05-23,2016-05-23 11:00:00,2016-05-23 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"88",2016-06-06,2016-06-06 11:00:00,2016-06-06 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"89",2016-06-13,2016-06-13 11:00:00,2016-06-13 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"90",2016-06-20,2016-06-20 11:00:00,2016-06-20 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"91",2016-06-27,2016-06-27 11:00:00,2016-06-27 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"92",2016-07-04,2016-07-04 11:00:00,2016-07-04 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"93",2016-07-11,2016-07-11 11:00:00,2016-07-11 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"94",2016-07-18,2016-07-18 11:00:00,2016-07-18 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"95",2016-07-25,2016-07-25 11:00:00,2016-07-25 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"96",2016-08-01,2016-08-01 11:00:00,2016-08-01 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"97",2016-08-08,2016-08-08 11:00:00,2016-08-08 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"98",2016-08-15,2016-08-15 11:00:00,2016-08-15 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"99",2016-08-22,2016-08-22 11:00:00,2016-08-22 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"100",2016-08-29,2016-08-29 11:00:00,2016-08-29 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"101",2016-05-06,2016-05-06 11:00:00,2016-05-06 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"102",2016-05-13,2016-05-13 11:00:00,2016-05-13 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"103",2016-05-20,2016-05-20 11:00:00,2016-05-20 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"104",2016-05-27,2016-05-27 11:00:00,2016-05-27 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"105",2016-06-03,2016-06-03 11:00:00,2016-06-03 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"106",2016-06-10,2016-06-10 11:00:00,2016-06-10 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"107",2016-06-17,2016-06-17 11:00:00,2016-06-17 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"108",2016-06-24,2016-06-24 11:00:00,2016-06-24 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"109",2016-07-01,2016-07-01 11:00:00,2016-07-01 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"110",2016-07-08,2016-07-08 11:00:00,2016-07-08 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"111",2016-07-15,2016-07-15 11:00:00,2016-07-15 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"112",2016-07-22,2016-07-22 11:00:00,2016-07-22 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"113",2016-07-29,2016-07-29 11:00:00,2016-07-29 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"114",2016-08-05,2016-08-05 11:00:00,2016-08-05 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"115",2016-08-12,2016-08-12 11:00:00,2016-08-12 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"116",2016-08-19,2016-08-19 11:00:00,2016-08-19 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"117",2016-08-26,2016-08-26 11:00:00,2016-08-26 11:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"118",2016-05-16,2016-05-16 11:30:00,2016-05-16 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"120",2016-05-30,2016-05-30 11:30:00,2016-05-30 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"121",2016-06-06,2016-06-06 11:30:00,2016-06-06 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"122",2016-06-13,2016-06-13 11:30:00,2016-06-13 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"123",2016-06-20,2016-06-20 11:30:00,2016-06-20 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"124",2016-06-27,2016-06-27 11:30:00,2016-06-27 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"125",2016-07-04,2016-07-04 11:30:00,2016-07-04 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"126",2016-07-11,2016-07-11 11:30:00,2016-07-11 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"127",2016-07-18,2016-07-18 11:30:00,2016-07-18 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"128",2016-07-25,2016-07-25 11:30:00,2016-07-25 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"129",2016-08-01,2016-08-01 11:30:00,2016-08-01 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"130",2016-08-08,2016-08-08 11:30:00,2016-08-08 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"131",2016-08-15,2016-08-15 11:30:00,2016-08-15 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"132",2016-08-22,2016-08-22 11:30:00,2016-08-22 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"133",2016-08-29,2016-08-29 11:30:00,2016-08-29 12:20:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"134",2016-05-05,2016-05-05 12:00:00,2016-05-05 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"135",2016-05-12,2016-05-12 12:00:00,2016-05-12 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"136",2016-05-19,2016-05-19 12:00:00,2016-05-19 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"137",2016-05-26,2016-05-26 12:00:00,2016-05-26 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"138",2016-06-02,2016-06-02 12:00:00,2016-06-02 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"139",2016-06-09,2016-06-09 12:00:00,2016-06-09 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"140",2016-06-16,2016-06-16 12:00:00,2016-06-16 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"141",2016-06-23,2016-06-23 12:00:00,2016-06-23 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"142",2016-06-30,2016-06-30 12:00:00,2016-06-30 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"143",2016-07-07,2016-07-07 12:00:00,2016-07-07 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"144",2016-07-14,2016-07-14 12:00:00,2016-07-14 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"145",2016-07-21,2016-07-21 12:00:00,2016-07-21 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"146",2016-07-28,2016-07-28 12:00:00,2016-07-28 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"147",2016-08-04,2016-08-04 12:00:00,2016-08-04 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"148",2016-08-11,2016-08-11 12:00:00,2016-08-11 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"149",2016-08-18,2016-08-18 12:00:00,2016-08-18 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"150",2016-08-25,2016-08-25 12:00:00,2016-08-25 12:50:00,"Goulbourn","West","Adult","Skating","45.263237","-75.907526"
"151",2016-05-03,2016-05-03 12:00:00,2016-05-03 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"152",2016-05-10,2016-05-10 12:00:00,2016-05-10 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"153",2016-05-17,2016-05-17 12:00:00,2016-05-17 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"154",2016-05-24,2016-05-24 12:00:00,2016-05-24 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"155",2016-05-31,2016-05-31 12:00:00,2016-05-31 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"156",2016-06-07,2016-06-07 12:00:00,2016-06-07 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"157",2016-06-14,2016-06-14 12:00:00,2016-06-14 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"158",2016-06-21,2016-06-21 12:00:00,2016-06-21 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"159",2016-06-28,2016-06-28 12:00:00,2016-06-28 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"160",2016-07-05,2016-07-05 12:00:00,2016-07-05 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"161",2016-07-12,2016-07-12 12:00:00,2016-07-12 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"162",2016-07-19,2016-07-19 12:00:00,2016-07-19 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"163",2016-07-26,2016-07-26 12:00:00,2016-07-26 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"164",2016-08-02,2016-08-02 12:00:00,2016-08-02 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"165",2016-08-09,2016-08-09 12:00:00,2016-08-09 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"166",2016-08-16,2016-08-16 12:00:00,2016-08-16 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"167",2016-08-23,2016-08-23 12:00:00,2016-08-23 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"168",2016-08-30,2016-08-30 12:00:00,2016-08-30 12:50:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"169",2016-05-18,2016-05-18 12:00:00,2016-05-18 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"170",2016-05-25,2016-05-25 12:00:00,2016-05-25 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"171",2016-06-01,2016-06-01 12:00:00,2016-06-01 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"172",2016-06-08,2016-06-08 12:00:00,2016-06-08 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"173",2016-06-15,2016-06-15 12:00:00,2016-06-15 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"174",2016-06-22,2016-06-22 12:00:00,2016-06-22 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"175",2016-06-29,2016-06-29 12:00:00,2016-06-29 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"176",2016-07-06,2016-07-06 12:00:00,2016-07-06 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"177",2016-07-13,2016-07-13 12:00:00,2016-07-13 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"178",2016-07-20,2016-07-20 12:00:00,2016-07-20 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"179",2016-07-27,2016-07-27 12:00:00,2016-07-27 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"180",2016-08-03,2016-08-03 12:00:00,2016-08-03 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"181",2016-08-10,2016-08-10 12:00:00,2016-08-10 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"182",2016-08-17,2016-08-17 12:00:00,2016-08-17 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"183",2016-08-24,2016-08-24 12:00:00,2016-08-24 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"184",2016-08-31,2016-08-31 12:00:00,2016-08-31 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"185",2016-05-13,2016-05-13 12:00:00,2016-05-13 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"186",2016-05-20,2016-05-20 12:00:00,2016-05-20 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"187",2016-05-27,2016-05-27 12:00:00,2016-05-27 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"188",2016-06-03,2016-06-03 12:00:00,2016-06-03 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"189",2016-06-10,2016-06-10 12:00:00,2016-06-10 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"190",2016-06-17,2016-06-17 12:00:00,2016-06-17 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"191",2016-06-24,2016-06-24 12:00:00,2016-06-24 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"192",2016-07-01,2016-07-01 12:00:00,2016-07-01 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"193",2016-07-08,2016-07-08 12:00:00,2016-07-08 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"194",2016-07-15,2016-07-15 12:00:00,2016-07-15 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"195",2016-07-22,2016-07-22 12:00:00,2016-07-22 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"196",2016-07-29,2016-07-29 12:00:00,2016-07-29 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"197",2016-08-05,2016-08-05 12:00:00,2016-08-05 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"198",2016-08-12,2016-08-12 12:00:00,2016-08-12 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"199",2016-08-19,2016-08-19 12:00:00,2016-08-19 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"200",2016-08-26,2016-08-26 12:00:00,2016-08-26 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
